CompanyId,ProducerName,Producer Size,SiteName,groupid,Groupname,CombinedGroupName,Std Cost/Lb Gain,GroupType,BusinessUnitName,DateFirstEntered,PARITY,PARITYGROUP,StartPigsInterval,TotalPigsIn,TotalPigsInWeight,AvgPigsInWeight,TotalPigsProduced,AvgExitPigWeight,TotalStdPigs,PercentStdPigs,TotalStdPigWt,AvgStdPigWt,TotalSubStdPigs,PercentSubStdPigs,TotalSubStdPigWt,AvgSubStdPigWt,NetWtProduced,Adg,TotalFeed,FeedLbsPerPigProduced,GroupCloseDate,Gender,MONTH,QTR,YEAR,HealthStatus,CLEAN/DIRTY,AvgWtOutWODeadWt,TransferPercOut,MarketSalesPercOut,GeneticSalesPercOut,OtherSalesPercOut,AdjustmentPercOut,FEED COST/TON,FeedCostlbGain,MortalityPercPigsIn,FC,AdjFC,Adfi,PigsProduced,LocationDays,AvgDof,Dof,ServiceTechName,PigFlow,Genetics,SIRELINE,DAMLINE,SupervisorName,VeterinarianName,NutritionistName,Nutrition,CustomRole3Name,CustomRole4Name,CustomRole5Name,CreatedRow,TotalLossQty,PercentMortality,PercentTop,VerificationDate,AssignedCode,LostOppPerHd,Yield,PercCV,OpportunityCost,TargetMarketWgt,PORAvgWeanAge,PORAvgWeanWeight,PORSireLine,PORPRRS_Status,PORSimplified_Health,FeedMill,SM REGION,LARGE REGION,PercentTopTotalHd
31,VILLAREAL,,Trapp,823576,25VIL-102,25VIL-102,,Wean to Finish,System G-F,6/16/2025,,,7.0,1218,16318,13.397745431093147,857,292.61951690446057,622,0.726136656154699,175076,281.4732408312055,22,0.0253139626686611,4974,226.08856790053048,180050,1.7026716437112743,608061.87,709.5237718963302,12/12/2025,Mixed,DEC,Q4,2025,Level 4: PRRS Stable,,294.7978539261355,0.0,0.7408174832443454,0.0,0.0,0.0149888420787512,,0.3389469842841708,23.035638107411344,2.814821270688169,2.656139574070953,4.117386177337327,857,172.15149982507566,155.96574007240852,180.0,All in All Out ,Nine Star,TN-DUROC x PIC,TN-DUROC,,,Nathan Prescott,MILLBROOK Nutrition ,,YES ,,R ,,-293,0.2406181355148527,0.7119336554963723,1/12/2026,HD,0,0,0,,,,,,,,Yellowstone Kestrel Co-Redwing,,,857
8,Vollmer & Ehlers,,WHITE OAK 1-8/CALLAHAN,981233,25VE-111,25VE-111,,Wean to Finish,Producer Managed,3/9/2025,3.5,3.1-3.5,0.0,2581,38654,14.976443490681865,2131,283.8207079662638,1718,0.8063077130295666,465082,270.7114435999604,24,0.0111830913015827,5061,210.88849719662687,470143,1.4831143995936096,1441599.2,676.489534385292,9/8/2025,Mixed,SEP,Q3,2025,Good,,288.18279037314994,0.0596379526429664,0.7937319403340344,0.0,0.0,0.0037026921138487,,0.3085649673270591,14.769506986125162,2.7136613446361104,2.496781395819761,4.215938939789282,2131,848.7611275483957,172.6638775238411,0.0,,WILDCAT,CAM x 800,PIC 800,,CEDARLINE FEED ,Craig Kirschner,Vantage Nutrition ,,Yes ,MO5/8-25WCSNW04 ,Dry ,C,-340,0.1318992432144703,0.8207726037960746,10/11/2025,EX,0,0,0,,,21.578405814248143,14.573514676975677,PIC-800,2.0,GREEN,VANTAGE Vernfield Mill (new),,,2131
31,Wade Kowalski,,Bruckner,757989,25WK-104,25WK-104,,Wean to Finish,System G-F,6/9/2025,3.7,3.6-4.0,8.0,2819,45531,16.151400535931163,2412,299.38414075142776,2222,0.9213944112040032,673520,303.11427175036096,18,0.0074654097621845,4868,270.42816673152333,678388,1.8811521586408024,1782900.88,739.1794707052669,12/4/2025,Mixed,DEC,Q4,2025,Level 2: PRRS Neg Comm,,326.6933156969146,0.0,0.9075875420963596,0.0,0.0,0.0058357862667601,,0.2887445021174845,6.01304816444067,2.66096744966597,2.576568925351229,4.897377002822297,2412,173.7200994501313,142.54688456286826,179.0,,Grassland,PIC 800 x PIC,PIC 800,,,,,,YES ,,R ,,-181,0.0642793307052307,0.9226152336886232,12/24/2025,AY,0,0,0,,,24.329301397756595,,PIC 800,,RED,Vernfield Line Wheatland,,,2412
500,QYZ,,Brandvold,929503,26QYZ-101,26QYZ-101,,Wean to Finish,Producer Managed,7/27/2025,,,0.0,1313,17380,13.236874979132036,1250,279.83557792265515,1227,0.981458469097324,363173,295.98419700273314,0,0.0,0,0.0,363173,1.8043185706912543,967057.5,773.646002519691,1/8/2026,Mixed,JAN,Q1,2026,Level 4: PRRS Stable,,296.37616573353347,0.0,0.9693378448563588,0.0,0.0,0.0,,0.2962383079561327,1.775298093513974,2.638312949910829,2.668805638917611,4.984464267333852,1250,182.6688099933247,144.79594439979036,166.0,All In All Out ,La Moine Valley,PIC1050 X DNA610,DNA 610,,,Dr. Derek Mickelson ,Vantage ,,Yes ,,,,-24,0.0179225454772341,0.9681173984422876,1/25/2026,GH,0,0,0,,,,,,,,BlueStem Ag,,,1250
384,Leon Brantley,,Stonebridge Schrupp/Colt Run,891189,25LB-101,25LB-101,,Wean to Finish,System G-F,3/18/2025,3.2,3.1-3.5,7.0,3998,65980,16.503240134323487,3759,296.0434787339964,3345,0.8899081248405851,1012654,302.73652405095527,50,0.0133240175811613,12734,254.68285840416365,1025388,1.8476989671017112,2957255.66,786.7133984790153,9/15/2025,Mixed,SEP,Q3,2025,Level 3:  Vaccine Pos Comm,,308.6073807779805,0.0081226049876408,0.9013248457501736,0.0,0.0,0.0011157798707,,0.2735573315160154,7.602959107829273,2.598397714199944,2.424174386653742,4.586903702712879,3759,199.6137881919122,185.19785890209096,0.0,All in All Out ,Mallard Bay,PIC 800 X TN,PIC 800,,Rachel Vollmer,Megan Novotny ,Crestview ,,YES ,250314M.KT.DB-WTF ,R /R1 ,C,-251,0.0627741061300252,0.9273304292510056,11/15/2025,GU,0,0,0,,,24.103845579218376,16.429741644085063,PIC-800,2.0,GREEN,Oakridge Farms/Dunmore Sources,,,3759
31,Kestner Brothers,,KUHLMANN,744383,26KB-103,26KB-103,,Wean to Finish,System G-F,10/6/2025,3.9,3.6-4.0,3.0,5088,85549,16.813879777921464,5064,270.45395497487203,4649,0.9181202548861276,1367565,294.1632958796157,102,0.0201423907918907,25443,249.4429411598853,1393008,1.8904887164616333,3367561.93,665.0003803420582,3/14/2026,Mixed,MAR,Q1,2026,Level 2: PRRS Neg Comm,,288.95890212422944,0.0,0.900962135119297,0.0,0.0,0.0,,0.2786629361388741,5.510381997915787,2.694757830179782,2.493472037836094,4.778089753806068,5064,357.8237700589601,142.7309539430172,160.0,All in All Out ,Kingston,DNA 610 x PIC,DNA 610,,,Megan Novotny,CedarLine Highline ,,YES ,,,,-258,0.0506320613414449,0.88336127558014,3/23/2026,HA,0,0,0,,,23.218531517193167,15.572304137046288,DNA-610,2.0,GREEN,Rushmore Windham Exchange,,,5064
555,Kaufman & Loeffler,,Sabolik Nursery/Kowalski Yoder,777167,25KL-105,25KL-105,,Wean to Finish,Producer Managed,4/1/2025,,,0.0,2477,38351,15.48276937602978,2402,290.794592678831,2184,0.9091917038375577,630388,288.6390554161573,22,0.009273657452427,5283,240.13311966669744,635671,1.554242371165124,1496178.26,622.8885330924056,9/24/2025,Mixed,SEP,Q3,2025,Level 2: PRRS Neg Comm/Level 3:  Vaccine Pos Comm,,271.58825072322463,0.0,0.9444956877322273,0.0,0.0,0.0011751673454757,,0.3136539547159545,6.333509227420215,2.549886638447005,2.612990659741273,3.8235535548303976,2402,191.96768241893523,166.01760605150298,0.0,All in All Out ,Hanson West,DNA 610 x DNA,DNA 610,,,Linda Brandvold ,CedarLine Highline ,,YES ,250324RN - 250519SH ,R ,C,-159,0.0642933379162902,0.9796683942542532,9/26/2025,EN,0,0,0,,,,,,,,Fieldstone Feeds,,,2402
31,Reimer Land & Cattle,,Oakdale Torkelson,855124,25RLC-103,25RLC-103,,Wean to Finish,System G-F,3/6/2025,,,4.0,2590,37352,14.421786025169174,2483,303.280012664936,2248,0.9054760222781664,669903,297.999596783302,56,0.0226468930597189,11773,210.23490515147407,681676,1.8865988603722863,1671332.42,673.1101155495815,8/25/2025,Mixed,AUG,Q3,2025,Level 5: PRRS Active,,297.04666856387564,0.0,0.9257101359234812,0.0,0.0,0.0,,0.3495829575606834,5.73044898616591,2.4282612709510336,2.378977808848602,4.6616000560537145,2483,192.2849251098557,146.99057564699982,173.0,All in All Out ,Little Timber-Carthage,PIC 1050 x PIC 337,PIC 337,,,Megan Overby,Vantage Nursery/Kestrel Finisher ,,YES ,,R ,,-139,0.0535325669445691,0.9219268381666422,11/28/2025,AS,0,0,0,,,,,,,,BlueStem Ag ,,,2483
8,Vollmer & Ehlers,,TUNHEIM,969179,25VE-112,25VE-112,,Wean to Finish,Producer Managed,2/10/2025,4.1,>4,2.0,2616,42076,16.084253275643423,2161,288.14118168257903,1853,0.8577015436396488,490758,264.84527408692384,11,0.0051644624412884,2190,199.06800864106864,492948,1.7796217979232136,1472817.7,681.5445184647331,8/7/2025,Mixed,AUG,Q3,2025,PRRS,,274.1135745777672,0.0,0.8793704530540493,0.0,0.0,0.0043667992194378,,0.3193479245753243,11.552604934209796,2.6458973070430543,2.576591355561851,4.086329425424423,2161,192.624430055226,164.96473841450418,179.0,,JAYHAWK,CAM x 800,PIC 800,,CEDARLINE FEED ,Craig Kirschner,Vantage Nutrition ,,Yes ,,Dry ,,-271,0.1036383984630867,0.9380834979618208,8/22/2025,EX,0,0,0,,,22.93513722318577,15.110291876985096,PIC-800,2.0,GREEN,VANTAGE Vernfield Mill (new),,,2161
31,Reimer Livestock LLC,,FARLEY,886511,25RLL-102,25RLL-102,,Wean to Finish,Ashcombe-GF,5/11/2025,3.0,2.6-3.0,4.0,1768,28387,16.055918351421084,1584,279.43765345636825,1444,0.9117969203119396,414364,286.9560025901717,30,0.0187950769550829,6788,226.2629294105537,421152,1.8449510770780644,1074086.68,678.0850271334392,10/16/2025,Mixed,OCT,Q4,2025,Level 3:  Vaccine Pos Comm,,281.06571785031946,0.0,0.9144522491582364,0.0,0.0188732673892106,0.0,,0.3399813695534298,6.530847487600776,2.5565143712165,2.5102430582881605,4.797947991389508,1584,165.3229186468666,139.18285451615168,159.0,Continuous ,Precision,DNA 610 x PIC,DNA 610,,,Mary Merrow,Vantage Nutrition ,,YES ,,R ,,-106,0.0597576113297227,0.8720619481810857,11/27/2025,DN,0,0,0,,,22.68954510622875,14.696272027103635,DNA-610,2.0,GREEN,SILVERTON HOME MILL,,,1584
31,Reimer Livestock LLC,,FARLEY,705310,26RLL-101,26RLL-101,,Wean to Finish,Ashcombe-GF,9/12/2025,3.3,3.1-3.5,3.0,1783,26190,14.68870491525415,1684,308.92309055544064,1574,0.9349217517326014,452902,287.7397558310066,28,0.0164185221913429,7637,272.75893446509,460539,1.8705358752752337,1174480.05,697.4347078327434,2/13/2026,Mixed,FEB,Q1,2026,Level 3:  Vaccine Pos Comm,,295.1588488168374,0.0,0.9179221356648106,0.0,0.0,0.0,,0.257698672004152,5.120021211517724,2.366727944380124,2.3620961399837315,5.093287057217157,1684,161.010926247064,142.90275493375458,155.0,Continuous ,Precision,DNA 610 x PIC,DNA 610,,,Mary Merrow,Vantage Nutrition ,,YES ,,,,-93,0.0518982842124852,0.8880091401364182,2/23/2026,DN,0,0,0,,,22.64809315611869,15.02734835652084,DNA-610,2.0,GREEN,SILVERTON HOME MILL,,,1684
241,Farley Farms,,Pine Bluff Winship Bicknell Farm/Blue Ridge Schoenfeld Nursery,822244,26FF-101,26FF-101,,Wean to Finish,Producer Managed,7/26/2025,,,0.0,4954,64527,13.025291535372968,4516,268.9199508915545,4177,0.9248743112786304,1122053,268.62648468667743,131,0.0289805740229046,21201,161.84170252168192,1143254,1.8072198464257887,3127370.82,692.5090394277718,1/21/2026,Mixed,JAN,Q1,2026,Level 2: PRRS Neg Comm/Level 3: Vaccine Pos Comm,,287.0809290003895,0.0,0.9425134426626384,0.0,0.0,0.0,,0.3055199133394692,6.897854059425642,2.579256874555675,2.572426462803385,4.589869409276904,4516,218.97090591082943,158.08723149174733,0.0,,Pawnee Ridge ,PIC 800 x PIC,PIC 800,,Lisa Blomquist,,,,YES ,2530W2F-Recker ,2-Jan,C,-338,0.0681627424610203,0.9602130271542756,2/15/2026,IA,0,0,0,,,,,,,,Stonegate Yellowstone Milling,,,4516
241,Ryan Bicknell,,Rock Creek,749066,25RB-106,25RB-106,,Wean to Finish,Producer Managed,2/21/2025,3.3,3.1-3.5,0.0,1272,17829,14.01624649482726,1197,295.1641457081737,1112,0.9286250670049409,330086,296.840085455802,12,0.01040227042317,3076,256.3659535600767,333162,1.6828911247669671,854861.36,714.1698937286496,8/19/2025,Mixed,AUG,Q3,2025,Level 2: PRRS Neg Comm,,294.4849776190854,0.0,0.961986326477418,0.0,0.0,0.0,,0.3115706525847705,5.782403059259301,2.6212771458771487,2.67005230342897,4.70192835775431,1197,172.85426560442255,172.8205970547432,180.0,All In All Out ,Jackrabbit,DNA 610 x PIC,DNA 610,,Lisa Blomquist,,Vantage ,,YES ,,,,-73,0.0572469775271715,0.9055296028463248,9/8/2025,EV,0,0,0,,,22.976349402155748,14.558125544346952,DNA-610,2.0,GREEN,Stonegate Yellowstone Coop,,,1197
31,Wade Kowalski,,Colt Run Coulson,967156,26WK-101,26WK-101,,Wean to Finish,System G-F,8/22/2025,3.3,3.1-3.5,0.0,1327,20153,15.18724175867698,1225,301.2828168461046,1150,0.938370729195234,351483,305.6374293212044,6,0.0046930414917683,1316,219.27624252613845,352799,1.7651151699402683,919447.46,750.5693554646157,2/16/2026,Mixed,FEB,Q1,2026,Level 2: PRRS Neg Comm,,312.2595929260459,0.0,0.9427682747799148,0.0,0.0,0.0049871593264932,,0.3097761150385101,5.242257295794817,2.5973215841676223,2.504926749908888,4.704844075808524,1225,175.3511523015053,160.63151342607847,179.0,,Skyline Pork,PIC 800 x PIC,PIC 800,,,,Vantage Nutrition ,,YES ,,,,-67,0.0506970231321177,0.8996633696238929,4/3/2026,AY,0,0,0,,,24.431418744161085,,PIC-800,,RED,Vernfield Line Wheatland,,,1225
384,Leon Brantley,,Gold Creek/Silver Lake,979508,25LB-102,25LB-102,,Wean to Finish,System G-F,1/7/2025,,,0.0,1188,16732,14.0839617352355,1236,293.97829130028725,1209,0.977958708923383,359057,296.98671747893576,6,0.0049062712414923,1645,274.1623742433584,360702,1.6604355896946077,849402.73,687.2190392805331,6/25/2025,Mixed,JUN,Q2,2025,Level 3:  Vaccine Pos Comm,,306.8547038903644,0.0,0.947158327678688,0.0,0.0,0.0,,0.2930298527775792,4.301523305919909,2.6016920037101423,2.391397390329836,4.879942031357065,1236,180.63801911253609,150.52468498075766,0.0,All in All Out /Continuous ,Hiawatha,PIC 800 x PIC,PIC 800,,Rachel Vollmer,Megan Novotny ,Crestview ,,YES ,250109WTF ,R ,C,-54,0.0457121622450431,0.9913912238863236,8/27/2025,GU,0,0,0,,,20.887038642230507,,PIC-800,3.0,GREEN,Dunmore Sources,,,1236
8,Vollmer & Ehlers,,CALLAHAN 1./BRANDVOLD'S 5-8,742133,26VE-108,26VE-108,,Wean to Finish,Producer Managed,8/4/2025,1.7,1.6-2.0,0.0,2497,31016,12.421155930200952,2274,287.15443473431634,1956,0.8600683567925695,527677,269.7735702240737,31,0.0134882872758417,6682,215.5343178797696,534359,1.6718434481289226,1559324.44,685.7187522113707,1/16/2026,Mixed,JAN,Q1,2026,Good,,275.80143680422515,0.0,0.8764115655265747,0.0,0.0,0.0036367288691335,,0.2651284385015569,11.188754573275824,2.60510214980716,2.537290882807701,4.59032946414245,2274,320.47747772013986,154.40277653719556,0.0,,HUCKLEBERRY,CAM X DNA600,DNA 610,,CEDARLINE FEED ,Craig Kirschner,Vantage Nutrition ,,Yes ,R5/8-25HBFA1N09 ,Wet/Dry - Shelf ,C,-293,0.1174697087505594,0.8451236276020031,2/14/2026,EX,0,0,0,,,22.35356138135612,12.832824449062285,DNA-610,2.0,RED,VANTAGE Vernfield Mill (new),,,2274
31,Wieland Pork LLC,,River Bend's Home Nursery/SILVER LAKE/Farley,976501,25WPL-102,25WPL-102,,Wean to Finish,System G-F,6/17/2025,3.3,3.1-3.5,0.0,3498,57653,16.48170058387288,3512,281.82222397784415,3291,0.9370572124793854,952544,289.4391996756581,51,0.0146399944907629,12338,241.9168006091878,964882,1.714824301827542,2438114.8,694.2240305948004,11/28/2025,Mixed,NOV,Q4,2025,Level 2: PRRS Neg Comm,,313.5280166890185,0.0,0.9059789524135324,0.0,0.0,0.0019059210597509,,0.2983424984726572,5.129321983451112,2.318294472853615,2.321543428215028,4.359220742024734,3512,306.8112958725979,139.16239685484547,0.0,All in All Out ,Dylbrook,PIC 800 x TN,PIC 800,,,Megan Novotny,Vantage Nutrition ,,YES ,2525DBDB108-GE/SKD ,R ,C,-199,0.0570299986992912,0.9311700264395224,12/9/2025,AP,0,0,0,,,21.70403916692465,15.202669771892836,PIC-800,2.0,YELLOW,Thornfield Home Mill,,,3512
31,Woodrich Family Farms,,Yoder 274/Hollis's,947550,25WFF-103,25WFF-103,,Wean to Finish,System G-F,2/15/2025,,,4.0,2473,34029,13.760346840964022,2357,278.9533666723268,2248,0.953897780942322,694641,309.0040953398432,23,0.0098906094202222,5510,239.5469925127273,700151,1.727617913697783,1606638.27,681.645425367906,8/29/2025,Mixed,AUG,Q3,2025,Level 3:  Vaccine Pos Comm,,280.3808317097022,0.0,0.9449722256935242,0.0,0.0,0.0,,0.2715263426957881,4.480580838778607,2.368560302746005,2.2359210725761645,4.140895978128797,2357,192.23822990599425,155.10707648154465,196.0,All in All Out ,Nelson County,TN-DUROC x PIC,TN-DUROC,,,Megan Novotny,Vantage Nutrition ,,YES ,,RF ,,-101,0.0409660342148527,0.9281693286711004,10/19/2025,U,0,0,0,,,,,,,,Westbrook Coop,,,2357
31,Larimer Genetics,,GRIEVE/Wieland,873266,25LG-101,25LG-101,,Wean to Finish,Ashcombe-GF,4/2/2025,2.4,2.1-2.5,0.0,2543,36335,14.288404855636877,2566,298.9402281258102,2401,0.9357160960078,689173,287.0359198671095,25,0.0099012023101984,5817,232.6681933003677,694990,1.6231158566145447,1887924.41,735.7460674383894,9/17/2025,Mixed,SEP,Q3,2025,Level 3:  Vaccine Pos Comm,,292.0669197264108,0.0,0.9525155844698856,0.0,0.0,0.0235035448390202,,0.3269437444240458,4.726406875799217,2.6591460989992046,2.4649552935850423,4.86698534782131,2566,194.26248021111377,151.83348882440396,0.0,All in All Out /Continuous ,Independence,DNA 610 x TN,DNA 610,,,Mary Merrow,Vantage Nutrition /Vantage/Ironclad ,,YES ,DDKT-IND-0325-NM ,R ,C,-192,0.0754180756769521,0.9425481955059334,10/5/2025,HC,0,0,0,,,22.20310711362025,14.490787218049409,DNA-610,2.0,GREEN,Rushmore Feeds,,,2566
274,Guenther Feeders,,Kowalski 3/Bison Run Wean,759458,26GF-103,26GF-103,,Wean to Finish,Producer Managed,9/9/2025,,,0.0,4030,53827,13.356515662081588,4045,292.6182743122304,3853,0.952562854107042,1199468,311.3075687506086,29,0.0072818547073598,7858,270.9516066103786,1207326,1.821202380713816,3058798.47,756.1924515456221,3/10/2026,Mixed,MAR,Q1,2026,Level 3: Vaccine Pos Comm,,315.9266648944049,0.0,0.982973031806092,0.0,0.0,0.0008669270403923,,0.3194253446903821,4.62401158227655,2.745201858949005,2.649817669306493,4.607334559441162,4045,210.415247581412,172.83496205729537,0.0,,Newton/Nokomis/Nokomis,PIC x PIC,PIC 337,,Cody Larimer/Charles Brantley,Adam Radcliff,,,YES ,KALW250915-WTF ,64.1,C,-190,0.0471046908425384,0.9528385149049882,3/16/2026,AL,0,0,0,,,,,,,,Braddock Mill/Hog Inc,,,4045
8,Vollmer & Ehlers,,SCHRUPP PRESCOTT/EAST YODER.,903807,26VE-109,26VE-109,,Wean to Finish,Producer Managed,9/15/2025,,,0.0,4156,53846,12.956163912476097,4013,297.8408298914048,3632,0.9050344657333054,1087542,299.43347205781686,36,0.0090659084533498,7802,216.729546145322,1095344,1.5963936093465685,3297378.36,821.6741501259544,3/14/2026,Mixed,MAR,Q1,2026,Good,,313.1986156085466,0.0285699742507453,0.8979494181454053,0.0,0.0,0.0024459802590258,,0.2687126036300494,6.18141699182698,2.874054300771056,2.687675014233877,4.725894932614298,4013,733.0622686386079,157.9855440130032,0.0,,FAIR CREEK-PUR,CAM x 800,PIC 800,,CEDARLINE FEED ,Craig Kirschner,Vantage Nutrition ,,Yes ,CH-25FCPEC12311 ,Wet/Dry - Shelf ,C,-279,0.0670528645155336,0.9608097316946226,3/27/2026,EX,0,0,0,,,,,,,,VANTAGE Vernfield Mill (new),,,4013
8,Vollmer & Ehlers,,MEADOW VALE WILLOW CREEK/HOME FARM./RADCLIFF'S,864836,25VE-113,25VE-113,,Wean to Finish,Producer Managed,1/27/2025,4.1,>4,0.0,4608,66610,14.455279882234697,4242,278.76180068683175,3570,0.841562926970468,991278,277.6689064284684,28,0.0066684766030165,5716,204.15015172056388,996994,1.523553238173498,2834569.99,668.2154627815574,7/28/2025,Mixed,JUL,Q3,2025,FLU/Good,,282.78234249519915,0.0737070683890974,0.8538675752332718,0.0,0.0,0.0062110076161225,,0.2838828977773192,6.387300706786001,2.5242381793182127,2.4059246976266784,4.4615222004245965,4242,820.2214627909328,156.02305773635808,0.0,,JAYHAWK,CAM x 800,PIC 800,,CEDARLINE FEED ,Craig Kirschner,Vantage Nutrition ,,Yes ,DB12456/9-25JHROWG2FF03 ,Dry /Tube ,C,-315,0.0683750614956483,0.8794856130618327,9/11/2025,EX,0,0,0,,,24.24271997742364,14.566830583831347,PIC-800,2.0,GREEN,VANTAGE Vernfield Mill (new),,,4242
495,Kestner Feeders,,Petrick Site,804260,26KF-102,26KF-102,,Wean to Finish,Producer Managed,10/2/2025,2.4,2.1-2.5,2.0,1041,11696,11.235015832631504,925,305.13596606405576,865,0.9355180698900778,262032,302.926965192283,0,0.0,0,0.0,262032,1.825656027497428,702202.04,759.1373376917388,3/22/2026,Mixed,MAR,Q1,2026,Level 3:  Vaccine Pos Comm,,317.37105814122174,0.0041047106177544,0.970466634602156,0.0,0.0,0.0,,0.2782255613149524,4.543775564020248,2.851866457720136,2.5983254554256314,4.917996345515697,925,165.41574141005424,150.26012975825714,172.0,All In All Out ,Silver Top,PIC 800 x PIC,PIC 800,,,Megan Overby,Vantage Nutrition ,,Yes ,,,,-49,0.0471050994298182,0.9641099056711588,4/6/2026,FZ,0,0,0,,,19.97614158015864,,PIC-800,,RED,Brightwater Feed Mill,,,925
31,Reimer Land & Cattle,,Farley's Site,788422,25RLC-104,25RLC-104,,Wean to Finish,System G-F,4/24/2025,,,2.0,2972,48172,16.20845929949954,2842,285.0080795284768,2536,0.8924381694597919,748533,295.1626853072331,57,0.0201128770218026,10177,178.5394524041551,758710,1.9192787349654663,1921692.58,676.1761354200218,10/11/2025,Mixed,OCT,Q4,2025,Level 5: PRRS Active,,290.27197594180114,0.0,0.9131459072274478,0.0,0.0,0.0,,0.3533067643465295,6.251912898724347,2.72284055585438,2.344169246900258,4.293505605169485,2842,183.1141451655176,149.662097645238,171.0,All in All Out ,Little Timber-Carthage,PIC 1050 x PIC 337,PIC 337,,,Megan Overby,Vantage Nursery/Kestrel Finisher ,,YES ,,,,-198,0.0667024479312201,0.9171094249523868,2/10/2026,AS,0,0,0,,,,,,,,BlueStem Ag ,,,2842
8,Vollmer & Ehlers,,ROCK CREEK/BICKNELL NURSERY WEST,894190,25VE-114,25VE-114,,Wean to Finish,Producer Managed,4/19/2025,1.2,<1.5,3.0,3935,58664,14.908167686084472,4156,280.90470807223494,3592,0.8643704681219891,1063828,296.16585545294606,29,0.0070586400267876,7248,249.9292046007457,1071076,1.696978643970765,2504817.78,602.6991775968761,10/6/2025,Mixed,OCT,Q4,2025,Good,,282.6564825766223,0.0,0.9265720762162218,0.0,0.0,0.0062098817602464,,0.2946106905517435,7.718295444888034,2.379525940821266,2.434646183120668,4.602257428975999,4156,181.86969907004595,147.8348589631427,0.0,,HUCKLEBERRY,CAM X DNA600,DNA 610,,CEDARLINE FEED ,Craig Kirschner,Vantage Nutrition ,,Yes ,EM12-25HBLNW06 ,Wet/Dry - Shelf ,C,-331,0.0840297149020899,0.8821577423347282,1/31/2026,EX,0,0,0,,,24.0177820922171,14.463054832770698,DNA-610,2.0,RED,VANTAGE Vernfield Mill (new),,,4156
31,Bicknell Brothers,,Grieve White Oak,874909,26BB-102,26BB-102,,Wean to Finish,System G-F,8/9/2025,3.8,3.6-4.0,7.0,5018,78374,15.618548068332409,4327,285.2412630757492,3929,0.9079236759284682,1272200,323.7975126795553,43,0.0098769291036779,9841,228.8602305876165,1282041,1.7158872633535356,3026299.99,699.399119038087,2/4/2026,Mixed,FEB,Q1,2026,Level 3:  Vaccine Pos Comm,,280.6044064663027,0.0,0.8874135747400701,0.0,0.0,0.0,,0.3023969984936234,9.52692209391606,2.4332380840312515,2.6352092978161874,4.392870182408819,4327,177.21322437912443,158.61750582681017,180.0,,Murray Farms,PIC 800 x PIC,PIC 800,,,,,,YES ,,3,,-427,0.0851556827666868,0.8634506312756143,2/12/2026,GZ,0,0,0,,,23.7764049561084,13.816155395925582,PIC-800,3.0,GREEN,TrueNorth Partners LLC,,,4327
31,VILLAREAL,,Home,834620,25VIL-103,25VIL-103,,Wean to Finish,System G-F,12/30/2024,3.5,3.1-3.5,0.0,1272,19135,15.04330646457056,1159,311.5424124241532,1085,0.9365754946049604,328928,303.15943735960417,18,0.0152370862075679,4122,228.9975953561037,333050,1.990682166363062,862534.15,744.2054757243139,6/12/2025,Mixed,JUN,Q2,2025,Level 2: PRRS Neg Comm,,310.1024188161073,0.0,0.9472559006540766,0.0,0.0,0.0,,0.3610440712976024,4.402519108226911,2.445213680279632,2.3124008325213867,5.465863721142936,1159,171.258788649024,146.45247084509126,165.0,Continuous ,Banner Farms,PIC 800 x TN,PIC 800,,,Nathan Prescott,MILLBROOK Nutrition ,,YES ,,R ,,-60,0.0473534667383964,0.9382189749314296,7/14/2025,HD,0,0,0,,,23.991603612947447,15.333061450149009,PIC-800,2.0,GREEN,Yellowstone Kestrel Co-Redwing,,,1159
561,Tveten & Farley,,Guenther Baumann/Ironwood/Sabolik Nursery/River Bend Sabolik,925203,25TF-102,25TF-102,,Wean to Finish,Producer Managed,3/2/2025,3.45,3.1-3.5,0.0,5065,74999,14.807251571714929,4623,291.9520897234324,4318,0.9340089452308864,1192116,276.08057148527786,64,0.0139455911062095,17520,273.75136055823657,1209636,1.6119458600001344,3358371.66,726.4485520578207,9/17/2025,Mixed,SEP,Q3,2025,Level 2: PRRs Neg Comm,,299.5760975575085,0.0,0.9198914421101866,0.0,0.0,0.010234369949962,,0.3125110459017993,4.72663099135717,2.6414736939741807,2.674614218931006,4.361491680880561,4623,500.2292152202968,167.33355926835245,0.0,All in All Out ,Salem Farms,PIC 800 x PIC,PIC 800,,Emily Amundson,Dr. Dominic Dettmer ,Thornfield Nutrition ,,YES ,030325JP/Jeffs/RP/KN ,T ,C,-324,0.0640537665386198,0.915828354140279,12/9/2025,HO,0,0,0,,,22.26717656971635,14.097094784595866,PIC-800,2.0,GREEN,Westbrook Coop,,,4623
